C_Random,Season,Tournament,Round order,Rd,N/JV,Resolution,C_Tag_Check,Randomize,End Date,Gov ballots,Gov wins,Note,Opp ballots,Opp wins,Start Date,Topic Committee,Region,Unnamed: 18,Analy HS,Ashland HS,Bakersfield State College,Bellarmine CP,Benicia HS,Berkeley HS,Berkeley HS (online),BHSEC Queens,Bishop O'Dowd HS,Bloomsburg U,Brooklyn Tech HS,Cajon HS,California Lutheran U,Campolindo HS,Campolindo HS (online),Canyon Crest Academy,Carlsbad HS,CFL (online),CHSSA (online),City College of SF,CK McClatchy HS,Clackamas HS,Claremont HS,Claremont HS (online),Claremont McKenna College,Clovis North HS,Columbia U,Columbia U (online),CSU Fullerton,CSU Long Beach,CSU Long Beach (online),Culver City,Culver City HS,Cupertino HS,Cypress College,Dalton School,De Anza College,De Toledo HS (online),Diablo Valley College,Dougherty Valley HS,El Cerrito HS,Enochs HS,Evergreen Valley HS,Evergreen Valley HS (online),Friends Seminary,GGSA (online),Gunn HS,Harker School,Harvard U (online),Head Royce School,Head-Royce School,Horace Mann School,Hunter College HS,Irvington HS,Irvington HS (online),Irvington HS / Bentley School,James Logan HS,La Costa Canyon HS,La Reina HS,La Reina HS (online),Leland HS,Leland HS / Bret Harte MS,Lewis & Clark College,Linfield U,Los Altos HS,Los Gatos HS,Los Osos HS,Lowell HS,Loyola HS,Lynbrook HS,Marshfield HS,McMinnville HS,Menlo-Atherton HS,Milpitas HS,Milpitas HS (online),Mira Loma HS,Miramonte HS,Monta Vista HS,Monte Vista HS,Mountain House HS,Mountain View HS,MVLA (online),N/A,NCPDL (online),New Roads School,Northgate HS,Notre Dame HS,Notre Dame HS (online),NPDL (online),Nueva School,Nueva School (online),NYPDL (online),Oak Ridge HS,online,Oregon City HS,Pacific U,Palo Alto HS,Peninsula HS,Peninsula HS (online),Pepperdine U,PHSSL (online),Ponderosa HS,Presentation HS,Prospect HS,Prospect HS (online),Reynolds HS,Ridge HS,Ridge HS (online),Rye County Day School,San Ramon HS,San Ramon Valley HS,Sandy HS,Santa Clara U,Santa Rosa HS,Santa Rosa JC,Schurr HS,SDSU,Silverton HS,Sonoma Academy,Sprague HS,St Pius X HS (MO),St. Francis HS,St. Mary's School,Stanford U,Stuyvesant HS,Summit HS,SVUDL (online),Taft HS,Tillamook HS,Trinity School,U of Oregon,U of Oregon (online),U of the Pacific,UC Berkeley,UC Berkeley (online),UC Los Angeles (online),UPenn,Valencia HS,Vassar College,Vassar College (online),Vista Murrieta HS,Washington HS,Washington HS (online),Westmont HS,Westview HS,Whitman College (WA),Wilcox HS,Willamette U,Wilson HS,Wilson HS (online),Windsor HS,Yale U,Yale U (online),Yuba City HS,classification,classification_confidence
1,2023-24,Jack Howe 2023-24,12.0,F,.,This House regrets the rise of Debate Events that don’t require the use of evidence.,True,No,10/1/2023,,,,,,9/30/2023,"Sarah Sherwood, Mariel Cruz",SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2023-24,John Lewis 2023-24,1.0,1,.,Japan should substantially reduce its requirements for granting permanent residence to high-skilled immigrant workers.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,2.0,2,.,The People’s Republic of China should substantially increase its yearly budget deficit target beginning in 2024.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,3.0,3,.,Germany should allow public insurance to cover weight loss drugs.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,4.0,4,.,The University of California system should reverse its policy change allowing high school data science courses to satisfy its mathematics enrollment requirement.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,5.0,5,.,The United States federal government should repeal the Jones act.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,6.0,6,.,The California Supreme Court should rule that AB 1307 enables the legal development of housing in People’s Park.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,7.0,O,.,The United States federal government should sign a free trade agreement for mineral trade with Indonesia.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,8.0,Q,.,The NHSTA should significantly increase its CAFE standards for light-duty vehicles.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,9.0,S,.,The US federal government should pass the Right to Try for Individual Treatments (Right to Try 2.0) Act.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,10.0,F,.,The United States federal government should reverse its decision to attempt to sell the Federal Helium Reserve.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,11.0,.,1,The United States should adopt an open immigration policy.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,12.0,.,2,The People’s Republic of China should substantially increase its investment in the construction of wind turbines.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,13.0,.,3,The United States federal government should adopt a single-payer healthcare system.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,14.0,.,4,The United States federal government should substantially relax its requirements for annual statewide standardized testing.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,15.0,.,5,The United States federal government should reduce tariffs on international trade.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,16.0,.,D,US States ought eliminate single-family zoning.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2023-24,John Lewis 2023-24,17.0,.,Q,The United States federal government should pass the Rare Earth Magnet Manufacturing Production Tax Credit Act of 2023.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,John Lewis 2023-24,18.0,.,S,The United States federal government should substantially increase subsidies for hybrid vehicles.,True,No,11/19/2023,,,,,,11/17/2023,Pascal Descollonges,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,Keefer 2023-24,1.0,.,1,The use of artificial intelligence in learning environments does more harm than good.,True,No,11/4/2023,,,,,,11/4/2023,"Ethan Park, Nevin Pai, Abhinav Kasturi, Preston Bhat, Julie Herman",NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,high
1,2023-24,Keefer 2023-24,2.0,.,2,The benefits of the two-party system in the United States outweigh the harms to the public.,True,No,11/4/2023,,,,,,11/4/2023,"Ethan Park, Nevin Pai, Abhinav Kasturi, Preston Bhat, Julie Herman",NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2023-24,Keefer 2023-24,3.0,.,3,The United States Federal Government  should implement a cap-and-trade system on carbon emissions in the United States.,True,No,11/4/2023,,,,,,11/4/2023,"Ethan Park, Nevin Pai, Abhinav Kasturi, Preston Bhat, Julie Herman",NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,Keefer 2023-24,4.0,.,4/F,The Federal government of Brazil should significantly increase investment in hydroelectric power.,True,No,11/4/2023,,,,,,11/4/2023,"Ethan Park, Nevin Pai, Abhinav Kasturi, Preston Bhat, Julie Herman",NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,La Reina 2023-24,1.0,1,.,The United States should abolish the death penalty.,True,No,12/10/2023,,,,,,12/9/2023,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,La Reina 2023-24,2.0,2,.,Companies ought to value employees working from home rather than requiring them to come into the office.,True,No,12/10/2023,,,,,,12/9/2023,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2023-24,La Reina 2023-24,3.0,3,.,The Democratic Party should nominate a new presidential candidate to run in the 2024 election.,True,No,12/10/2023,,,,,,12/9/2023,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,La Reina 2023-24,4.0,4,.,Resolved: Works created by AI ought to be copyrightable.,True,No,12/10/2023,,,,,,12/9/2023,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2023-24,La Reina 2023-24,5.0,5,.,Democracies should value an informed electorate more than an engaged electorate.,True,No,12/10/2023,,,,,,12/9/2023,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,La Reina 2023-24,6.0,6,.,The United States should withdraw military support for Ukraine.,True,No,12/10/2023,,,,,,12/9/2023,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,La Reina 2023-24,7.0,Q,.,Cryptocurrencies should replace cash.,True,No,12/10/2023,,,,,,12/9/2023,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,La Reina 2023-24,8.0,S,.,This house would value justice over sovereignty.,True,No,12/10/2023,,,,,,12/9/2023,,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2023-24,MLK Logan 2023-24,1.0,1A,.,The U.S. Supreme Court will reverse state decisions to keep Donald Trump off the presidential ballot for 2024.,True,No,1/14/2024,,,fact,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,low
1,2023-24,MLK Logan 2023-24,2.0,1B,.,Donald Trump not appearing on some state ballots would make the 2024 election illegitimate.,True,No,1/14/2024,,,fact,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2023-24,MLK Logan 2023-24,3.0,2A,.,Developing countries ought to value economic prosperity over environmental protections.,True,No,1/14/2024,,,value,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2023-24,MLK Logan 2023-24,4.0,2B,.,Developed nations ought to pay more to offset climate impacts in the developing world.,True,No,1/14/2024,,,value,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2023-24,MLK Logan 2023-24,5.0,3A,.,The United States Federal Government should subsidize the creation of a public satellite internet constellation.,True,No,1/14/2024,,,policy,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,MLK Logan 2023-24,6.0,3B,.,The U.S. Supreme Court should rule in favor of NetChoice in NetChoice v. Paxton and Moody v. NetChoice.,True,No,1/14/2024,,,policy,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,MLK Logan 2023-24,7.0,4A,.,Xi Jinping’s purges of China’s senior military officers have significantly weakened the People’s Liberation Army.,True,No,1/14/2024,,,fact,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,high
1,2023-24,MLK Logan 2023-24,8.0,4B,.,The free trade agreement between China and Nicaragua will lead to expanded Chinese influence in Central America.,True,No,1/14/2024,,,fact,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,low
1,2023-24,MLK Logan 2023-24,9.0,5A,.,The United States Federal Government should implement a national carbon pricing policy.,True,No,1/14/2024,,,policy,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,MLK Logan 2023-24,10.0,5B,.,The United States Federal Government should significantly expand investment in domestic rare earth mineral production.,True,No,1/14/2024,,,policy,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,MLK Logan 2023-24,11.0,T,.,New York City will revoke its “sanctuary city” status.,True,No,1/14/2024,,,,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,low
1,2023-24,MLK Logan 2023-24,12.0,DA,.,Solving income inequality ought to be prioritized over solving climate change.,True,No,1/14/2024,,,,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2023-24,MLK Logan 2023-24,13.0,DB,.,"When in conflict, jobs ought to be valued over green technology.",True,No,1/14/2024,,,,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2023-24,MLK Logan 2023-24,14.0,O,.,The United States federal government should significantly increase its military presence in the Red Sea.,True,No,1/14/2024,,,,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,MLK Logan 2023-24,15.0,Q,.,Eliminating first-past-the-post voting is key to a just society.,True,No,1/14/2024,,,value,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,medium
1,2023-24,MLK Logan 2023-24,16.0,S,.,The United States Federal Government should block the Alaska Airlines-Hawaiian Airlines merger.,True,No,1/14/2024,,,policy,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,MLK Logan 2023-24,17.0,F,.,The USFG should significantly reduce the number of nuclear weapons.,True,No,1/14/2024,,,policy,,,1/12/2024,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,ND Warm Up 2023-24,1.0,1,.,NATO should substantially increase military presence in the Black Sea.,True,No,9/17/2023,,,,,,9/16/2023,"Mariel Cruz, Michael Dittmer",NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2023-24,ND Warm Up 2023-24,2.0,2,.,The United States federal government should substantially increase investment in satellite-based solar panels.,True,No,9/17/2023,,,,,,9/16/2023,"Mariel Cruz, Michael Dittmer",NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
